"('dti', 'annual_inc', 'revol_util', 'int_rate', 'loan_amnt')",0.6295976041842416
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'loan_amnt', 'open_acc')",0.6314746077273494
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'open_acc')",0.6237135144255104
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal')",0.6249156402901974
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'loan_amnt')",0.6315378775097014
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'loan_amnt', 'open_acc')",0.6347224565547495
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'open_acc')",0.6294921545469884
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'tot_cur_bal')",0.6323814746077273
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'tot_cur_bal', 'loan_amnt')",0.6406065463134807
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6404378268938755
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'tot_cur_bal', 'open_acc')",0.6327821832292897
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc')",0.6289016365783702
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc', 'loan_amnt')",0.6358613126370846
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc', 'loan_amnt', 'open_acc')",0.6387295427703729
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc', 'open_acc')",0.6307575501940273
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal')",0.6339632191665261
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.6384131938586132
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6416821326134639
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'open_acc')",0.6371899780664755
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'tot_cur_bal')",0.6276362409313312
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'tot_cur_bal', 'loan_amnt')",0.63408975873123
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6354606040155222
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'tot_cur_bal', 'open_acc')",0.6301670322254092
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc')",0.6231862662392441
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc', 'loan_amnt')",0.633309431415556
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc', 'loan_amnt', 'open_acc')",0.6347857263371014
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc', 'open_acc')",0.6268980934705585
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc', 'tot_cur_bal')",0.6311582588155896
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.639868398852708
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.639868398852708
"('dti', 'annual_inc', 'revol_util', 'int_rate', 'total_acc', 'tot_cur_bal', 'open_acc')",0.6354184241606209
"('dti', 'annual_inc', 'revol_util', 'loan_amnt')",0.5641766492323267
"('dti', 'annual_inc', 'revol_util', 'loan_amnt', 'open_acc')",0.5709886957988864
"('dti', 'annual_inc', 'revol_util', 'open_acc')",0.5477897756031719
"('dti', 'annual_inc', 'revol_util', 'revol_bal')",0.5524295596423149
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'loan_amnt')",0.5804369832967775
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'loan_amnt', 'open_acc')",0.5890205837691919
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'open_acc')",0.5586510882402564
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'tot_cur_bal')",0.5653787750970136
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'tot_cur_bal', 'loan_amnt')",0.59220516281424
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5989117597435465
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'tot_cur_bal', 'open_acc')",0.5742998144086384
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc')",0.5581449299814408
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'loan_amnt')",0.58636325291041
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'loan_amnt', 'open_acc')",0.5951577526573308
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'open_acc')",0.5661380124852371
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'tot_cur_bal')",0.5691116922557786
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.59707693605534
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6035937236375907
"('dti', 'annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'tot_cur_bal', 'open_acc')",0.5772734941791801
"('dti', 'annual_inc', 'revol_util', 'tot_cur_bal')",0.5586299983128058
"('dti', 'annual_inc', 'revol_util', 'tot_cur_bal', 'loan_amnt')",0.5811118609751983
"('dti', 'annual_inc', 'revol_util', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5869748608064789
"('dti', 'annual_inc', 'revol_util', 'tot_cur_bal', 'open_acc')",0.5631854226421461
"('dti', 'annual_inc', 'revol_util', 'total_acc')",0.5484646532815927
"('dti', 'annual_inc', 'revol_util', 'total_acc', 'loan_amnt')",0.5727180698498398
"('dti', 'annual_inc', 'revol_util', 'total_acc', 'loan_amnt', 'open_acc')",0.5786865193183736
"('dti', 'annual_inc', 'revol_util', 'total_acc', 'open_acc')",0.5540956639109161
